Time;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;Elec_Central;PV;Solar_Thermal;Wind;Heating_Central;Cooling_Central;Temperature;COP
9432000;0.06344784546952859;0.2188187596132699;0.10482809109974331;0.1209972031977396;0.2552902748527852;0.023921968804636592;0.11556301842862543;0.02720552399282255;0.06131483388012313;0.028205802811511475;2.1791113258885826;7.866149404615799;13.11517686649363;0.9913875193392743;7.42e-07;2.0983806835856856e-06;0.0029519999999999998;0.354704;0.0;3.15;1.8388574465958527
9435600;0.14655013016520133;0.21487848508868798;0.19911234146869444;0.36439247260482005;0.5990171514055113;0.029775141545478983;0.1333436629526266;0.05786766607129544;0.16481925230205222;0.028411655888866814;2.3430610459204404;7.357703916243727;11.831213940894584;1.9097563036043683;1.4431e-05;4.0810959090060684e-05;0.0023799999999999997;0.349826;0.0;4.264;2.0104687184011425
9439200;0.1971857105921473;0.25245055482478235;0.301289561810865;0.5561159545385057;0.6330095771148382;0.050731395137250355;0.15262796145953858;0.08320955824005251;0.20449428154063198;0.026069121664818097;2.356401958107418;7.331839252786116;11.642379597048345;2.431114555258612;4.2111e-05;0.00011909017380926794;0.001129;0.351903;0.0;6.121;2.2965388546151644
9442800;0.26886769020546913;0.24403640247669034;0.3820294952775483;0.21954076717879548;0.4886417313152209;0.027068189380212715;0.12869463158042385;0.11869102786296748;0.21145534853189837;0.026294015195358376;2.5503853649817034;8.156007625189028;12.56788782151617;2.0890252838092267;8.5135e-05;0.00024076231738149242;0.0012490000000000001;0.361423;0.0;8.534;2.6682605771162
9446400;0.3001697705528223;0.22682351963691524;0.41779205108709333;0.11223960893991243;0.5229766175856291;0.01854109035751103;0.13816217662267666;0.13747232324868758;0.192996489145462;0.026807996968199847;2.142591322803165;8.570288862223991;12.388922858232412;2.0671736471767095;0.000126267;0.00035708387301120457;0.001449;0.365389;0.0;10.69;3.000391548401808
9450000;0.34434201948106424;0.21030959777536373;0.45819677644508694;0.09315098434573357;0.3944546663506107;0.01451461225603245;0.12250909788847394;0.13532567799660428;0.20380936045037898;0.03002079947183594;2.4441474453387078;8.067402099775554;12.881768938020581;1.976612792989349;0.000154161;0.00043596828108120335;0.0017250000000000002;0.361776;0.0;12.235;3.2383982045408857
9453600;0.3268612310023029;0.21531645336204785;0.4853126476613929;0.0979110081077269;0.4698200623299562;0.01830469210736071;0.12239870573293084;0.14935636770897748;0.18122231497952743;0.0261155005945561;2.3503637258545904;7.336032139087705;11.348922508639932;2.066503482992223;0.00016219;0.0004586743437611353;0.0023769999999999998;0.350036;0.0;13.152;3.379661702068347
9457200;0.34341736984540483;0.22373989598262597;0.5050814479791326;0.13796743769228403;0.5466235313808678;0.01971170289119877;0.12483646808339799;0.14751237871782857;0.18912015813060853;0.028775858667829782;2.1822990247493697;8.17872125797714;11.254175035659689;2.2380103907033493;0.00014971899999999998;0.00042340627704281033;0.003307;0.33333100000000004;0.0;13.583;3.44605708640222
9460800;0.29677458397239326;0.24803810761573605;0.4590060429190512;0.15768520125038935;0.636216408917912;0.023624194097185275;0.13580403606647848;0.13355064768268776;0.19153214287711648;0.02664543303496376;2.3029162520754753;7.627716705007195;12.439455245766792;2.28223136539895;0.00013179499999999998;0.0003727170919045491;0.003592;0.31765499999999997;0.0;13.85;3.487188333773929
9464400;0.34743460765603756;0.23473085177987418;0.43970282642306946;0.1720686100713994;0.45841099649101397;0.019307946130869814;0.1565667106129826;0.1402185667180519;0.17082248956882848;0.030602008510442414;2.4297419321997067;8.4317767336486;13.34762891319816;2.1392636054521277;0.000112346;0.00031771519714032;0.003232;0.302643;0.0;13.966;3.5050580891862637
9468000;0.35164401779280274;0.25830228579070197;0.4331443498523757;0.1308464964300957;0.4470014341389551;0.023691735666806064;0.1360282428165883;0.1349509635801239;0.16583290626223882;0.029110212011835498;2.1535981974397305;7.861066536887444;11.034827154729143;2.081442432330688;9.564e-05;0.0002704705236902089;0.002443;0.287528;0.0;13.927;3.4990501541769845
9471600;0.3251347183606913;0.2282553926999059;0.5368836818052298;0.14708710177880674;0.44742878653904405;0.04362152181056972;0.12326356848744169;0.1498768683544479;0.19082561341136953;0.028965466979625997;2.23674804172483;7.114290605102571;10.961212354562887;2.1923772532475065;6.8026e-05;0.00019237795738760087;0.001485;0.27653500000000003;0.0;13.538;3.439124853699127
9475200;0.2728702055519806;0.22539857964506635;0.398520938875794;0.14358330769760447;0.505097771945412;0.05311129638603982;0.11781729336659832;0.1317193361168683;0.17194261796985486;0.0259424457469491;2.2963075356597025;7.626982771430489;11.103651703928934;2.0200613475552185;3.8916e-05;0.0001100546936420762;0.0007009999999999999;0.274099;0.0;13.108;3.3728835189808706
9478800;0.2682048780378434;0.21212295518905208;0.3805644875018253;0.17804429080409037;0.5301189252417884;0.05407457181628468;0.13108339176467898;0.11768037760604903;0.18170039862303658;0.030082163134285324;2.3085749448270816;8.216362228442078;11.954983710876148;2.053594276584649;1.2975e-05;3.66933818996284e-05;0.00035299999999999996;0.28593599999999997;0.0;12.071;3.2131340675787214
9482400;0.229098501160662;0.20201816530841638;0.352484001756768;0.22714965769148102;0.5624981269950208;0.09027764973051058;0.14620278559713276;0.10624446856941723;0.1824417221944052;0.028792950803763623;2.33658568289606;7.920842287877816;12.46005807973658;2.098415079003814;5.69e-07;1.6091355915906403e-06;0.001456;0.30901;0.0;10.246;2.9319935190646333
9486000;0.23015777844241836;0.20916899141845907;0.3293548771559809;0.5156609726759124;0.6373061346904656;0.09702057005386959;0.13376767444376086;0.08154487399389444;0.171455507442617;0.029178580089041027;2.5802099740776185;8.456076476017394;11.042217079105448;2.4054373803173785;0.0;0.0;0.004218;0.31265699999999996;0.0;8.095;2.600632795857166
9489600;0.14542544519599432;0.21655751876266952;0.21282738975299526;0.5566080161923542;0.5251172216583871;0.0857678008199538;0.12642094002437193;0.06314051851419367;0.166313047769351;0.030997300093789225;2.5277169317374097;7.854915032243391;12.781499850886785;2.0981778986902704;0.0;0.0;0.0073019999999999995;0.296006;0.0;6.351;2.331970266208714
9493200;0.1040534586572341;0.21003424506128782;0.14781272848512364;0.5016219074482917;0.2534419467153255;0.07650891702610906;0.14224824304863337;0.04314454741692712;0.15609731515792333;0.03116397027294575;2.2004354624825497;8.631813274333197;11.861437471207728;1.6349633090168556;0.0;0.0;0.010631;0.28451;0.0;5.099;2.139100147447266
9496800;0.07455272147061259;0.24368820748319742;0.10515024987598394;0.327608838369719;0.06317226899605434;0.04108604357599205;0.14011263654988748;0.028916129838073647;0.15073018829942808;0.030510325225044346;2.26697300873963;7.742442342111151;13.142628403269118;1.1750172844589484;0.0;0.0;0.013939;0.28878899999999996;0.0;4.149;1.9927530126043675
9500400;0.06814803939275482;0.19817367174276043;0.10068995542759264;0.1179694992294423;0.05917742088073819;0.0203556027112975;0.12360707685292219;0.032114772050329;0.07617489758776591;0.02970792240139365;2.566062816923565;7.5327428202450815;12.645161564313495;0.7964109358756031;0.0;0.0;0.019004999999999998;0.294102;0.0;3.575;1.904328533236111
9504000;0.07640505229409454;0.19372574100394993;0.10408000330113801;0.060581525795998;0.0550245797523474;0.009392533420054461;0.12559639735974243;0.027908765738617683;0.038714141604798635;0.028428966905601243;2.346480582793555;8.196764747706837;12.031238172737543;0.6914287402707411;0.0;0.0;0.02176;0.293627;0.0;3.517;1.895393655529915
9507600;0.07638426044460622;0.20597910249715148;0.09757750129505137;0.046461305239525956;0.06498181684476094;0.005409149538447848;0.10982813445744627;0.030660162155865926;0.020798493720018914;0.031245019657791064;2.3606520466580436;7.319437432561455;10.992957834797087;0.658079926192875;0.0;0.0;0.019195;0.30150099999999996;0.0;3.762;1.9331358113578292
9511200;0.06448108235991117;0.18636645559954623;0.09961742934022386;0.028400772389557596;0.06198549375976804;0.007664514121683639;0.12414069306316089;0.028749939441858108;0.019137768815487732;0.027053027293543534;2.219616960329044;8.034224665735891;11.390892761374605;0.6205441488911971;0.0;0.0;0.014967000000000001;0.30671699999999996;0.0;3.908;1.9556270552389496
9514800;0.06581609196883412;0.18686301189895718;0.09182656738044032;0.024931704578998418;0.055266532369304386;0.007192012258959721;0.11511253571775218;0.032527483489354775;0.020659456607884645;0.02997136761463977;2.432789602154042;7.846744146035255;13.196375379589565;0.6001953962704857;0.0;0.0;0.014038;0.308333;0.0;3.676;1.9198875444141663
9518400;0.06356047367983965;0.18374975061693818;0.10502513347104941;0.12299104522379149;0.23867735392462466;0.02291616156458293;0.11937979498954848;0.030863873791648247;0.060744007772788544;0.026943438092898356;2.4805211581747524;7.338254101330352;12.432682310912114;0.9479075950348117;1.662e-06;4.700146490726967e-06;0.013963;0.30749;0.0;3.292;1.8607324920144777
9522000;0.1347168175872846;0.24590892329727168;0.18755325784793023;0.3682278839491503;0.5512818043348109;0.026300385679953887;0.131111387990006;0.05548955979987953;0.1518340833982463;0.031322730972252376;2.3807021300446096;8.601496591669257;11.045582561634324;1.8524241038845333;1.6479e-05;4.660271601726215e-05;0.012208;0.308368;0.0;4.017;1.9724184633419664
9525600;0.2306235022700337;0.23749984933906645;0.3299703296953539;0.5880743647617338;0.5529402709804774;0.051640433355761975;0.1527940526976408;0.08220407603992883;0.19882881081061285;0.025798084773426825;2.4269147479332474;7.9441197480805315;11.660971132774169;2.42457568995061;5.7314e-05;0.00016208435377227761;0.018139;0.315426;0.0;5.562;2.210425119481215
9529200;0.29602870054278635;0.24090203175724376;0.4315543393127569;0.23561193858635246;0.47054807401435006;0.02658320777692151;0.14947772322618616;0.11150509497251698;0.206162324853949;0.029162822441451554;2.1410231601637926;8.129409781409182;11.110302994144053;2.168373435043063;0.000100157;0.00028324462820201015;0.022272;0.329349;0.0;7.505;2.509743522638928
9532800;0.2891582169822139;0.20835864332292975;0.4619202194837681;0.1198204910426846;0.45349586868031105;0.02050290674298632;0.1226521813746035;0.13150318509091624;0.18514688519818823;0.027223113398238418;2.5359777745951;8.417554126298933;12.054418866643282;1.9925585979186016;0.000135488;0.0003831609192151717;0.02767;0.338352;0.0;9.215;2.7731683653561845
9536400;0.2841395767909922;0.2087017693096743;0.42233940719429897;0.08908105986463967;0.4224501639571317;0.014980044128041952;0.13839353165195342;0.13399535374262475;0.16892789766254562;0.02784729586116362;2.1243423319000967;8.558355048363381;13.283426027818866;1.8830088043019027;0.00016147900000000002;0.00045666363127322505;0.030265;0.34019499999999997;0.0;10.461;2.9651141864238753
9540000;0.3454222415956736;0.21764520459174935;0.479092189879383;0.0923962037830142;0.4834457151987363;0.021035284545167468;0.12352925105539146;0.1485629152995452;0.17713969148140205;0.027448222460177432;2.5644319585041746;8.096018549664079;12.537967413448357;2.0882686974300624;0.000174546;0.0004936171897535675;0.031793;0.333941;0.0;11.347;3.1016021458667637
9543600;0.31876450363909814;0.2260413529257591;0.4354742830777395;0.12310336205338897;0.5571859578632974;0.019362509843226933;0.1142702754330277;0.1546152723510171;0.21011989132454215;0.028480919711628014;2.175249552943373;7.57884390754258;11.844566528107073;2.158937408511097;0.00017853200000000002;0.0005048896229136383;0.032930999999999995;0.322245;0.0;12.035;3.2075882814161787
9547200;0.2846803293093177;0.21712417947509557;0.43727545874048174;0.15134289559942793;0.6532563140123391;0.022079116851132147;0.1492728533300129;0.125182214137064;0.1769146057446396;0.027511703029427806;2.3259508538381914;8.206398388004484;12.058668314878316;2.2171279671995108;0.000171621;0.00048534527129064553;0.033278;0.310736;0.0;12.501;3.279375402296978
9550800;0.319562138116791;0.2608654978211667;0.4389001127751911;0.1522954465331966;0.49744491395012697;0.021336777143491126;0.13529618607335261;0.1355742751964302;0.17225608986218144;0.02603653012385183;2.5462204102423094;7.108455322699646;12.462203642937645;2.1335314374719276;0.00015207;0.00043005491988258116;0.032259;0.299053;0.0;12.677;3.3064881346468837
9554400;0.35784335834949;0.23382601565224614;0.4867859496576829;0.13833347720829683;0.39171946446447714;0.027265736982904323;0.13099352416360138;0.13421382919438263;0.20078267959920354;0.026480286198643222;2.573910949918813;7.361318784533137;11.965006086409518;2.101764035272285;0.000119351;0.0003375253813566512;0.029952000000000003;0.286447;0.0;12.537;3.2849211884595206
9558000;0.3358454549110617;0.22996767120657832;0.5314843139435879;0.13101524091226396;0.4078811707536727;0.04177801379138388;0.1327159326586408;0.13650266954210685;0.18976949006165877;0.030040426137611344;2.204626919416188;8.584157325052399;12.148993886452672;2.136959957780955;5.9415e-05;0.00016802599503402092;0.025788000000000002;0.277225;0.0;11.666;3.150743973250883
9561600;0.26061528696049563;0.19893490593739088;0.4260631241651325;0.1387662577363807;0.49313976372164825;0.045887629772617705;0.12658724004744895;0.12034684794291334;0.17745360143427544;0.030272370620443977;2.1947115746832755;7.710193138495282;12.44824744848835;1.987794657718303;2.169e-05;6.133945690966783e-05;0.022836;0.276003;0.0;10.224;2.928604427520952
9565200;0.2774592576828577;0.19771832143806523;0.3913575340034854;0.1735068760748676;0.5776347988806204;0.06481832472963905;0.11262960780198922;0.12117729316663388;0.2006055241526495;0.027211390064705812;2.456381659801398;7.2998507308539455;11.866731508022001;2.116907537930808;4.386e-06;1.240363568491485e-05;0.019789;0.28869799999999995;0.0;8.5;2.663022890184948
9568800;0.24574318894886066;0.20713136104251081;0.37145540283515965;0.24185193862542284;0.6103839704383351;0.0841222179110162;0.12497305331690883;0.09544881777280625;0.2101180098444539;0.027740852196161035;2.2141747381515686;7.723897737222792;13.185495778027184;2.1912279607354743;0.0;0.0;0.020370000000000003;0.312319;0.0;7.223;2.4663015310329683
9572400;0.2166673957012156;0.24482352526863294;0.3102627250921853;0.49364859849322457;0.6452412963863859;0.1085156338485045;0.12976409307036443;0.08223706759314352;0.16938645203264688;0.02569445796645742;2.4452896912832474;8.43118309281377;11.598839490153098;2.4005467874863036;0.0;0.0;0.020236;0.315839;0.0;6.371;2.335051258521218
9576000;0.1350715936272522;0.24615702560615804;0.2015873855408721;0.49914968731169407;0.4481853725668276;0.09779502215355422;0.12950984101660207;0.0646735605362962;0.1947154762406699;0.026537873887214264;2.4759244033664802;7.7646889926240155;12.23016462999095;2.0168449645999265;0.0;0.0;0.019949;0.298425;0.0;5.617;2.218897848340589
9579600;0.09619778942959659;0.2229672721287959;0.1530881572863925;0.5291320630227695;0.24945891781502888;0.08274201082649184;0.13955968979622532;0.040524401068613394;0.17406307145719022;0.02569206417252632;2.3887444421717743;8.597368052831307;12.020689775399994;1.6877333728311041;0.0;0.0;0.020141;0.28587599999999996;0.0;4.836;2.0985850985381376
9583200;0.06355750712127155;0.24158988561742226;0.1070262311127265;0.28765847761045954;0.05459285609410355;0.03832107988554048;0.1430624703457075;0.028091756499445005;0.13817241359873206;0.030526846822686967;2.559163699188044;8.424509136164819;12.220174154706845;1.1020726778854084;0.0;0.0;0.020152999999999997;0.28884;0.0;4.308;2.017246901488619
9586800;0.07225546404669293;0.21975524339171584;0.09075069052294647;0.12039068955312389;0.05649947966830865;0.02006805146573793;0.13092663728774603;0.030984394262714127;0.07747484015131056;0.02851139443261914;2.2882565878302668;7.559866047605682;11.250188557764838;0.8191054903502965;0.0;0.0;0.020078;0.292461;0.0;3.975;1.9659483794857804
9590400;0.07550490521548683;0.1855607572958774;0.09235326994954882;0.06277022143184612;0.0551032068544179;0.010480987403829172;0.1305879372472595;0.03298581798998468;0.040209226212033766;0.026355020394051718;2.233690851246027;8.269959803946785;11.96007950070628;0.6855563296002842;0.0;0.0;0.020345;0.290002;0.0;3.725;1.9274359755797263
9594000;0.06600171738902988;0.18644529433129683;0.09566277553152101;0.05243471399312586;0.06238398824102469;0.005230374664077098;0.13005041774528844;0.03035178001105592;0.01942374738170605;0.026204269653926405;2.5860368405669134;8.044598372548293;11.599893669892547;0.6479848092881257;0.0;0.0;0.020151;0.295471;0.0;3.642;1.914649857482942
9597600;0.06971111278236423;0.21819310551992466;0.10634540765081732;0.028141109597654;0.06536596125203345;0.008132343844487844;0.1155178708674627;0.02782306107520327;0.021133068138980346;0.031155822639420072;2.248438685628652;7.4722448227485145;11.440498245821026;0.6603630407289278;0.0;0.0;0.018281;0.29800099999999996;0.0;3.639;1.9141877086360637
9601200;0.07371752428675768;0.21218513733018227;0.09837298824242938;0.02284896316336905;0.058183698101328556;0.0069854059140189275;0.11643277070309323;0.02817718063737527;0.01947570532856353;0.027741215106638427;2.3607333645147257;8.229113770260282;11.234230126191273;0.636379373707118;0.0;0.0;0.016612;0.29677800000000004;0.0;3.656;1.9168065521016615
9604800;0.0675150484344102;0.20876731543586932;0.09680550157675377;0.1274680446237015;0.21809139154323556;0.020133121394018842;0.12581131942528248;0.02920893704715296;0.05775012586624774;0.027265048835833056;2.334454274289959;7.9561482277596225;13.2794134180933;0.9515508053466722;0.0;0.0;0.015294;0.29302;0.0;3.879;1.9511596163858371
9608400;0.13733349776173223;0.22532986007939182;0.2009449242570821;0.37477979683802976;0.5897636069763955;0.025268707022236964;0.14793794659647308;0.061746043682897704;0.16820476214883784;0.026153454831048518;2.139406604238774;7.108454155961183;12.199050821046319;1.931309145363077;6.239e-06;1.7643931381254843e-05;0.020376000000000002;0.290774;0.0;4.646;2.069315671569541
9612000;0.230195638201059;0.26963326601365656;0.29102219520572264;0.5869973352357938;0.6473042459693988;0.05286184602127128;0.14666845418765462;0.09412262578029575;0.20085782547165515;0.026020521540606932;2.36108738676302;7.208825958135272;11.171518597836652;2.5196634320865074;3.6828e-05;0.00010414981646239035;0.015346;0.294183;0.0;6.103;2.293765961533893
9615600;0.2571902142474955;0.2562657225176859;0.425315140538121;0.237842109000869;0.43780952909183135;0.026637690268289566;0.15236198562753311;0.11397453148253847;0.19349371753133163;0.031110461991376397;2.19551346275634;8.330670519105574;11.088556777004579;2.1008906403056957;6.629699999999999e-05;0.00018748833447396253;0.020231000000000002;0.30371499999999996;0.0;7.894;2.5696688231167286
9619200;0.2843433616669511;0.21633945465891977;0.3914509258974111;0.10971218229063134;0.5170702495400851;0.01806818698853232;0.14635191112907545;0.12487989868494424;0.17053357914666734;0.026846525677860545;2.31138898209715;8.475683138220186;13.234239455984914;1.9787497500032176;8.3277e-05;0.00023550788165359186;0.023829999999999997;0.308439;0.0;9.466;2.8118348188778555
9622800;0.30921132028011167;0.23851883713525104;0.4257494037681536;0.09484637252712812;0.44343075027255674;0.014172087235214483;0.13690977303551594;0.12434884772854128;0.18973274283297364;0.0265717579186512;2.2565308394593995;8.584835397896828;11.36109379352289;1.9769201348154464;9.934600000000001e-05;0.0002809511150828889;0.023781;0.306522;0.0;10.841;3.023653040361012
9626400;0.3291644896448069;0.2298980822372159;0.49934023707695036;0.09293024024902324;0.44889647761952256;0.021766624632890422;0.12954526513334083;0.14910063811919597;0.18967992744160053;0.03104547086725971;2.5060463851612464;7.631569482882196;12.820858775347803;2.090321982154547;0.000123374;0.00034890245075027006;0.023888000000000003;0.297389;0.0;12.109;3.218987952972384
9630000;0.34289676520828116;0.1973732350890202;0.4861796466586952;0.13217981134527024;0.6257892589077815;0.019271905364158366;0.12522984946021193;0.1294795663660659;0.20150612353535982;0.029543502499008962;2.137027107653181;7.894633409906237;11.175403359011261;2.259906161934844;0.00015690799999999998;0.00044373681442056974;0.026024000000000002;0.283657;0.0;13.308;3.4036934421055776
9633600;0.3359425231990918;0.2474201392723361;0.45341194440714366;0.14046816079756652;0.5979861474104327;0.022140913649823776;0.1302069586117075;0.14681507707184935;0.2022832235396477;0.027058215704678812;2.467646708723752;7.917615707266484;13.132727463160352;2.276675087959599;0.000158696;0.00044879328970662263;0.026617000000000002;0.270412;0.0;14.069;3.520925199595581
9637200;0.3290874357416328;0.2649344709409045;0.4813716167505522;0.14690640279946388;0.5060807750896977;0.019834210244915197;0.1511992385665354;0.13674140090055398;0.1900487245484616;0.02763940080272347;2.490044501294128;8.546745738452248;12.037484775965678;2.226204275582717;0.00014233600000000001;0.0004025271064405016;0.025897;0.257353;0.0;14.298;3.5562025615735138
9640800;0.33865213393865795;0.24692853979354504;0.44328877271530165;0.13814188376109343;0.42600236232490657;0.02482603940985489;0.13037893264186914;0.1299473016016198;0.1941620144174547;0.029554066946939402;2.4226214126563734;7.504396220217266;11.901962160583155;2.072327980604303;0.000116274;0.00032882360593428843;0.024152999999999997;0.243851;0.0;14.124;3.529397928454955
9644400;0.3814015218422054;0.2053202010598415;0.547390491102086;0.13584707949513436;0.3870998764584016;0.04013277128195708;0.13432861781805294;0.15633980742510262;0.20376276004057506;0.02781484285446868;2.141522087952868;7.730632966301685;11.728574750848495;2.1916231265233566;8.5158e-05;0.00024082736152667092;0.021362;0.233539;0.0;13.613;3.4506785748710627
9648000;0.2525109532331023;0.2240405958241441;0.4232757016470042;0.1376152695614915;0.4474095856313635;0.04698760877568067;0.13403399017700035;0.12168221464505886;0.19751081253528086;0.028057938264702424;2.2688606337187873;8.297322801033319;12.87012048926163;1.9850667320301263;4.3449e-05;0.00012287404625487125;0.018681;0.230154;0.0;12.545;3.2861535853844543
9651600;0.2982662022845114;0.1914898663191119;0.39438001690839164;0.17304541328830492;0.519636971357539;0.061198783363352965;0.1274244914345757;0.11423231040928043;0.18466627439002306;0.02897725049296935;2.192835995750419;7.081854776410492;11.225844151813316;2.064340329755091;1.4919e-05;4.219102617037041e-05;0.019777999999999997;0.238363;0.0;10.972;3.0438335400077676
9655200;0.23021558328739894;0.21870096724384172;0.3831119367763104;0.23674664214634764;0.5751907047489643;0.0896760756875372;0.12087607955667837;0.11342917451627267;0.17661761528034986;0.028901498931587003;2.376559013676442;8.240287988248824;12.089423708548251;2.144564779243701;1.4e-06;3.959208836954124e-06;0.021140999999999997;0.255378;0.0;8.568;2.673498264047396
9658800;0.20096428765834587;0.23200043711356183;0.2841200203109052;0.5182594933296705;0.653550663278726;0.10061676717702352;0.13503814054207233;0.09047674896437163;0.18060635625115995;0.03027847655050485;2.1248747123381833;8.138117827967978;12.871498644990416;2.3956329146258373;0.0;0.0;0.025785;0.255811;0.0;7.037;2.4376483025268953
9662400;0.1435579758948284;0.2201504948608863;0.20046159359931334;0.4972492553624064;0.49335102372187223;0.09507450613143931;0.13352167317132488;0.057266598025117486;0.19687410410614178;0.03033728361483927;2.1623097844337975;7.149127425147282;11.757663452429306;2.0375072248733304;0.0;0.0;0.023524;0.239454;0.0;6.708;2.3869659789865523
9666000;0.10774907484768717;0.22940059353844092;0.16418245433614015;0.4954509346438622;0.26183317990790855;0.09316464065087118;0.14992161584025385;0.040998394019902656;0.17467401151042403;0.030485952169445083;2.219690960335678;7.105761820886854;12.271923794879028;1.7173748992954907;0.0;0.0;0.022082;0.22727;0.0;6.158;2.302238690393267
9669600;0.06824582974709824;0.23877946345895712;0.0912621848564903;0.2874028843884633;0.05827304733494919;0.03805030526498499;0.14519977331138972;0.03214133443219488;0.15989271901328705;0.029351756773480456;2.3997894573373038;8.567129237444663;12.758677937073074;1.1192475418078147;0.0;0.0;0.021077000000000002;0.227525;0.0;5.642;2.2227490887311774
9673200;0.0732650072402265;0.21381569788700175;0.1013891809958594;0.11278621309268612;0.057730977637156136;0.021111625883015427;0.11887255575058515;0.030575326561252128;0.08792875897552149;0.027888849993584416;2.5188594116507828;8.075156061656116;11.341262129116126;0.8174753440233042;0.0;0.0;0.019846;0.228274;0.0;5.092;2.138021800137892
9676800;0.06991165010313267;0.2101751475703396;0.10699771423365848;0.0624656469480486;0.06596086247274831;0.010687140389072551;0.12695912025418865;0.03279832481379221;0.043144461780465514;0.029045353061821242;2.484298543241764;8.204102354833179;12.238366529366916;0.7291000685654466;0.0;0.0;0.019385000000000003;0.22428299999999998;0.0;4.684;2.07516955696326
9680400;0.06590381645993619;0.21636291630024906;0.09427542116366718;0.05248024203401224;0.05712190255448848;0.004571053429914815;0.11922777068142347;0.03279920229068877;0.02009756128494749;0.031011498457832597;2.517594759600475;7.147241429442249;11.891264297729832;0.6628398861993277;0.0;0.0;0.019183;0.226407;0.0;4.435;2.036811202672851
9684000;0.0740710085644333;0.18946067633196473;0.10065745331174013;0.030245466277208605;0.059779476932281465;0.00833505018169588;0.11947867294160788;0.030656282872053322;0.01918650051939278;0.02936683929214627;2.3665184725178414;8.19512606359438;13.005281551002552;0.631870587932378;0.0;0.0;0.018788;0.226217;0.0;4.266;2.0107768176324043
9687600;0.07377071401331711;0.21491516418600615;0.1074563515545159;0.023252071664144197;0.05944078267362454;0.006460664882391154;0.11042759329339029;0.030150042456317413;0.020871259959193506;0.030594947324499824;2.1987645077491256;7.569800590253742;12.321774773066675;0.6467446446829;0.0;0.0;0.018317;0.223152;0.0;4.169;1.995834004916844
9691200;0.0665998412529098;0.20946010617801072;0.10826685771615077;0.12553244522295892;0.25210178831795266;0.023573455839034876;0.12334181259743073;0.029933539820038598;0.06344476929647849;0.027308152355218236;2.480941947440495;7.771061591325381;11.026265396566671;1.0022546162409656;2.363e-06;6.6825789155161396e-06;0.017369;0.21819;0.0;4.572;2.057916000013364
9694800;0.13264694868700136;0.24442417714179718;0.21761076170860175;0.3574748674954613;0.5765085222845737;0.02818870064397723;0.13720402382622254;0.055805650402841876;0.14798639414305687;0.030159076864094088;2.5805188223888784;8.502965052415409;12.728615709425574;1.8978500463335337;1.9562e-05;5.5321459477497555e-05;0.018196999999999998;0.214361;0.0;5.937;2.2681937253403817
9698400;0.19147989267479498;0.2604597151166795;0.32195963374289727;0.5555199271578422;0.6465944564014485;0.046017333325663955;0.16316471108225433;0.0912971050054359;0.19812909059768444;0.028755505254273398;2.379048373164027;8.245128531309728;12.443682615087958;2.474621865104701;6.0649e-05;0.00017151575482316476;0.021295;0.214645;0.0;8.058;2.5949329600790634
9702000;0.287045437438854;0.24296529773599887;0.4018596826934222;0.2594791260526894;0.4842845092027798;0.025645403611852354;0.1532874182455354;0.10996424115815952;0.19980551997416865;0.027883276801149597;2.4240853128266493;7.22368523124914;11.387024547812846;2.1643366361134606;0.000101709;0.000287633693998405;0.023992999999999997;0.219237;0.0;10.299;2.940158148692717
9705600;0.2928365603492152;0.21058954089410084;0.45113232019271843;0.12425604175703041;0.4352988129719562;0.018404024785467904;0.12383071669762956;0.13394326916343305;0.18146324655265839;0.030768173511744518;2.360778041644205;7.556158203410417;12.4571299349719;1.97175453336421;0.00013566200000000002;0.00038365299231347884;0.027490999999999998;0.220173;0.0;12.298;3.248103330325307
9709200;0.3397724856517963;0.21131491491958204;0.4912369787987444;0.08410115103691027;0.4040287826479024;0.013564262334280555;0.11791466958722178;0.14441660032164805;0.1993714290612364;0.02830659631609104;2.4162816648836842;7.119894925300322;12.183547018289401;2.0057212743593222;0.000159839;0.00045202570092136446;0.031421;0.21625999999999998;0.0;13.843;3.4861099864644984
9712800;0.3620110539527594;0.22657067018503557;0.4831222826814092;0.09609821400132175;0.4933764472038926;0.019635145574623345;0.11955636938102476;0.14829903847814874;0.16045109003875427;0.029439205559080115;2.5552340005498944;8.322077327139906;12.004700721525355;2.10912031149697;0.000173859;0.0004916743494171479;0.035108;0.207253;0.0;14.931;3.6537159682635543
9716400;0.32458035655737794;0.19261896885007604;0.4468710569065933;0.14409988131051957;0.5404023252182718;0.019490454282341987;0.1300117090257368;0.13511343373640722;0.18218101480670196;0.02589031231817421;2.1535524710333362;8.267894654669593;11.815021066460094;2.1153692006940266;0.000177791;0.0005027940702363648;0.03795900000000001;0.19513399999999997;0.0;15.686;3.770023428059858
9720000;0.2929411474304725;0.20804854085606356;0.4643168441925165;0.1371338174008743;0.5968100317311875;0.022330233765742072;0.1417005398110741;0.14301032726629526;0.19777298071448823;0.031081788550797938;2.206613958913969;8.02708326671959;11.996060770343831;2.2040644631687143;0.000171828;0.0004859306685972523;0.038969000000000004;0.183484;0.0;16.075;3.8299487285376017
